customer_id,tenure_years,age,region,channel,annual_premium,contacts_last_year,repeat_purchase,lapsed
C003519,8.64,58,north,direct,5394.52,1,0,0
C003520,4.46,54,east,direct,5104.16,3,1,1
C003521,1.03,31,west,agent,4835.47,3,0,0
C003522,3.07,71,east,broker,3688.7,0,1,0
C003523,2.17,51,east,broker,1637.59,3,0,0
C003524,4.67,56,west,direct,8321.26,2,0,0
C003525,1.03,49,east,direct,2007.16,3,0,0
C003526,7.68,50,west,broker,2697.27,1,0,0
C003527,11.54,62,west,agent,1505.26,3,1,0
C003528,7.16,33,north,broker,2436.11,4,1,0
C003529,4.98,39,west,agent,2117.73,3,0,0
C003530,3.42,81,north,agent,7632.15,0,1,0
C003531,5.22,55,north,bank,8139.53,2,0,0
C003532,4.46,30,east,agent,11384.26,1,0,0
C003533,8.76,51,north,agent,5907.71,3,0,0
C003534,10.47,42,north,agent,14549.93,2,1,1
C003535,5.59,41,north,agent,4967.06,3,0,0
C003536,12.54,46,south,bank,3122.67,1,1,0
C003537,8.59,32,west,agent,1946.36,1,0,0
C003538,12.89,36,east,agent,7048.42,1,1,0
C003539,3.37,74,east,bank,2772.02,3,0,0
C003540,6.36,53,west,agent,3877.48,3,0,0
C003541,3.63,46,east,bank,1113.71,1,0,0
C003542,3.03,35,west,direct,6639.54,3,0,0
C003543,8.67,28,east,bank,7835.45,1,0,0
C003544,1.05,21,south,direct,3919.39,3,0,0
C003545,5.49,44,south,agent,6613.04,4,0,0
C003546,3.22,51,south,broker,2782.84,1,1,0
C003547,7.23,51,east,agent,1673.15,3,0,0
C003548,8.73,61,south,agent,8476.04,0,1,0
C003549,1.74,54,east,agent,4411.48,2,0,0
C003550,6.84,52,north,agent,4272.17,0,0,0
C003551,5.8,25,south,agent,4249.32,1,0,0
C003552,8.34,38,north,broker,3166.26,3,0,0
C003553,1.51,51,south,agent,6516.34,1,0,0
C003554,5.55,43,north,bank,4048.79,4,0,0
C003555,12.49,41,north,agent,2816.41,0,1,1
C003556,5.32,41,north,agent,3492.25,1,0,0
C003557,2.58,39,west,broker,1782.11,0,1,0
C003558,6.96,37,north,direct,4350.35,2,0,0
C003559,6.83,45,north,bank,5362.22,5,0,0
C003560,1.16,54,east,agent,2927.57,1,0,0
C003561,5.46,50,north,bank,6136.26,1,1,0
C003562,8.44,64,west,direct,898.09,5,0,0
C003563,5.81,31,east,broker,5936.2,1,1,0
C003564,4.09,30,west,agent,6768.95,2,0,0
C003565,4.12,46,west,bank,3302.45,4,0,0
C003566,3.47,51,west,agent,462.42,3,0,0
C003567,4.24,31,north,direct,1225.77,1,1,0
C003568,8.25,46,east,direct,3277.15,0,0,0
C003569,3.46,41,west,agent,1604.05,1,0,0
C003570,7.36,41,west,bank,6602.11,0,0,0
C003571,2.17,77,east,agent,3800.98,1,0,1
C003572,11.63,37,west,agent,5886.61,3,0,0
C003573,2.56,51,west,agent,3251.13,2,0,0
C003574,5.19,54,south,bank,2973.81,1,0,0
C003575,5.89,50,north,agent,6683.39,0,0,0
C003576,5.44,50,east,agent,2494.94,1,0,0
C003577,0.82,51,east,agent,5049.4,0,0,0
C003578,3.79,35,west,agent,4578.33,2,0,0
C003579,8.23,35,north,bank,1452.75,2,0,0
C003580,5.14,36,north,direct,5219.61,0,1,0
C003581,0.61,43,east,bank,3663.39,0,0,0
C003582,6.37,51,west,direct,1199.16,1,0,0
C003583,5.4,41,east,agent,2349.51,1,1,1
C003584,24.52,49,north,bank,3368.05,1,1,0
C003585,3.67,43,north,agent,4963.98,1,0,0
C003586,7.03,38,north,agent,3183.47,3,1,0
C003587,3.52,67,east,bank,3730.4,0,1,0
C003588,9.41,63,west,agent,11506.43,3,0,0
C003589,9.15,44,west,direct,4537.9,3,0,0
C003590,8.59,64,south,direct,1994.07,1,0,0
C003591,2.34,49,east,agent,5400.86,0,0,0
C003592,12.64,58,east,bank,2855.22,0,0,1
C003593,3.13,51,south,agent,4859.66,0,0,0
C003594,7.9,24,west,agent,4646.64,2,0,0
C003595,2.18,49,south,bank,4026.12,3,0,0
C003596,12.87,49,east,direct,4929.8,2,0,0
C003597,5.36,53,west,bank,3173.5,1,0,0
C003598,5.59,34,west,broker,4714.36,2,0,0
C003599,9.3,42,south,agent,4341.09,2,1,0
C003600,7.42,50,north,bank,4843.74,5,0,0
C003601,4.33,22,east,bank,2710.73,3,0,0
C003602,12.25,18,west,agent,2611.29,0,0,0
C003603,6.25,50,south,agent,9518.28,3,0,0
C003604,1.1,66,east,direct,1811.17,2,1,0
C003605,9.16,44,east,direct,3406.47,5,0,0
C003606,2.26,26,west,bank,1834.02,1,0,1
C003607,1.71,49,east,broker,6536.16,2,0,0
C003608,2.03,65,east,broker,12836.86,1,0,1
C003609,11.64,40,north,agent,3778.28,2,0,0
C003610,7.83,54,south,agent,2745.57,2,0,0
C003611,4.36,63,south,direct,4181.19,2,0,0
C003612,13.52,45,north,agent,8284.48,0,0,0
C003613,9.57,61,north,agent,7362.75,2,1,0
C003614,9.33,54,north,bank,2636.87,2,1,0
C003615,4.38,61,west,agent,5393.76,0,0,1
C003616,7.91,58,east,agent,6344.64,2,0,0
C003617,4.8,28,north,broker,2751.17,2,0,0
C003618,2.06,56,east,agent,5445.29,4,0,0
C003619,2.94,26,west,bank,4307.5,0,0,0
C003620,2.0,58,south,agent,909.64,0,0,0
C003621,17.42,34,north,agent,4637.71,0,1,0
C003622,4.52,42,south,bank,1849.13,0,0,0
C003623,0.43,26,west,bank,11757.33,3,0,1
C003624,2.04,51,south,bank,2473.97,2,0,0
C003625,11.82,39,north,agent,2277.21,2,0,0
C003626,2.33,38,west,bank,2652.74,2,0,1
C003627,4.29,45,south,bank,3676.49,2,0,0
C003628,6.78,53,north,bank,3568.78,0,0,0
C003629,7.92,52,south,bank,7222.27,3,0,0
C003630,0.67,54,east,bank,4885.75,2,0,0
C003631,8.64,18,west,agent,6026.23,2,0,0
C003632,5.9,59,west,direct,5446.32,5,0,0
C003633,2.98,46,west,agent,9091.83,2,0,0
C003634,7.66,53,east,broker,12164.47,1,0,1
C003635,7.4,52,north,agent,4870.84,3,0,0
C003636,4.96,30,east,agent,3751.89,1,0,0
C003637,15.06,32,west,bank,7966.97,0,0,0
C003638,3.37,42,south,agent,3058.39,3,0,0
C003639,2.71,59,west,agent,4003.36,0,0,0
C003640,4.21,52,south,bank,1709.22,3,0,0
C003641,7.25,22,north,bank,3881.43,2,0,0
C003642,13.91,21,south,bank,3992.12,1,1,0
C003643,8.94,73,north,broker,3130.61,1,0,1
C003644,6.83,52,north,broker,1377.56,3,1,0
C003645,4.95,64,south,agent,2406.52,1,0,0
C003646,10.46,64,south,direct,5331.81,0,0,0
C003647,4.94,43,west,direct,4315.87,2,0,0
C003648,9.03,49,east,broker,5091.79,1,0,0
C003649,11.79,32,north,agent,2964.64,1,1,0
C003650,8.7,42,east,direct,5695.45,1,0,0
C003651,5.86,81,south,agent,2848.78,3,0,0
C003652,3.64,28,south,agent,1909.33,0,0,0
C003653,19.32,47,west,agent,14346.81,0,0,1
C003654,4.08,21,west,bank,2596.15,2,0,1
C003655,6.87,44,east,agent,1963.51,3,1,0
C003656,2.57,59,east,agent,1974.43,3,0,0
C003657,3.64,37,north,agent,740.62,5,0,0
C003658,9.27,36,south,agent,2207.92,1,0,0
C003659,4.55,43,north,agent,1663.17,2,0,0
C003660,19.04,51,north,bank,4722.72,1,1,0
C003661,7.06,69,west,agent,6854.37,2,0,0
C003662,7.49,39,north,bank,10084.31,3,0,0
C003663,2.4,23,west,agent,2113.72,2,1,0
C003664,0.28,75,west,direct,2418.49,1,0,0
C003665,3.8,43,north,agent,6455.98,0,0,0
C003666,4.29,18,north,bank,4140.19,3,1,0
C003667,4.06,46,east,bank,3586.92,3,0,0
C003668,5.06,43,east,direct,8725.0,1,0,0
C003669,11.19,58,north,agent,4715.25,0,0,0
C003670,9.13,62,west,broker,1205.76,0,0,0
C003671,4.64,61,east,bank,7309.4,2,0,0
C003672,9.03,33,north,direct,2215.71,3,0,0
C003673,7.88,19,west,bank,1480.45,3,0,0
C003674,3.88,37,east,agent,2857.1,1,0,0
C003675,10.44,37,north,agent,6634.42,1,0,0
C003676,0.19,75,west,bank,1671.33,2,0,0
C003677,1.38,27,west,agent,2226.11,3,0,1
C003678,11.32,54,north,agent,6539.72,1,0,0
C003679,3.63,29,west,bank,987.79,3,0,0
C003680,4.48,30,east,agent,5877.27,4,0,0
C003681,5.6,41,south,broker,2681.29,4,0,0
C003682,3.88,56,south,direct,1345.76,0,1,0
C003683,4.12,28,west,bank,4977.66,2,0,0
C003684,12.82,39,north,broker,5619.2,2,0,0
C003685,7.96,67,north,agent,8414.91,2,0,0
C003686,6.23,51,north,agent,2465.5,2,1,0
C003687,6.54,27,west,bank,2913.86,2,0,0
C003688,5.14,36,west,agent,1717.61,1,1,0
C003689,5.76,22,east,agent,2983.45,0,1,0
C003690,3.09,60,east,agent,1329.0,4,0,0
C003691,6.82,49,north,direct,9946.75,1,0,0
C003692,17.67,22,east,agent,2893.89,0,0,0
C003693,5.01,53,west,bank,4731.16,3,0,0
C003694,3.16,57,south,bank,10527.13,3,0,0
C003695,6.33,53,north,direct,3144.24,0,0,0
C003696,11.66,40,north,direct,2430.31,4,0,0
C003697,2.7,41,south,agent,4373.41,4,0,0
C003698,3.1,43,west,direct,12066.43,1,0,1
C003699,10.69,54,west,direct,2106.59,1,0,0
C003700,2.54,42,east,direct,8151.62,0,0,0
C003701,10.72,49,east,agent,7208.47,1,0,0
C003702,2.55,61,west,broker,2464.47,3,0,0
C003703,7.1,28,south,bank,2244.04,1,0,0
C003704,4.35,20,south,agent,1635.36,1,0,0
C003705,5.8,43,west,bank,3487.77,2,1,0
C003706,3.76,41,east,direct,5725.4,4,0,1
C003707,9.35,60,south,agent,2558.81,2,0,0
C003708,5.81,41,west,direct,1848.71,0,1,0
C003709,5.87,45,east,agent,4771.9,6,0,0
C003710,0.84,49,west,bank,10217.52,2,0,0
C003711,2.88,66,east,agent,5501.34,3,0,0
C003712,7.12,19,west,direct,16392.81,3,0,0
C003713,1.16,40,south,bank,2229.41,1,1,1
C003714,2.83,37,west,direct,1539.1,1,0,1
C003715,4.21,50,south,broker,4365.06,2,0,0
C003716,5.0,52,west,bank,4765.4,1,0,1
C003717,10.02,30,east,agent,5551.22,0,1,1
C003718,16.14,59,north,direct,7495.76,1,0,0
C003719,2.16,49,south,bank,6877.73,3,0,0
C003720,1.69,29,west,agent,5712.25,1,0,1
C003721,2.55,43,south,agent,4429.69,5,0,0
C003722,6.62,36,east,agent,2860.95,2,0,0
C003723,1.31,31,south,direct,10514.37,0,0,0
C003724,4.03,45,west,agent,2896.87,2,1,0
C003725,6.72,56,south,bank,3059.28,3,0,0
C003726,6.5,39,east,agent,1913.61,2,0,0
C003727,1.19,38,west,bank,5093.19,1,0,0
C003728,3.17,53,west,direct,4602.17,1,0,1
C003729,6.65,27,south,direct,7198.93,2,0,0
C003730,4.72,50,west,direct,6938.27,1,0,0
C003731,2.61,27,south,direct,4153.57,3,0,0
C003732,2.45,35,south,direct,1412.1,4,0,0
C003733,7.77,67,south,agent,5667.1,3,0,0
C003734,10.1,52,north,agent,2743.26,2,1,1
C003735,7.52,34,east,direct,2043.43,4,0,0
C003736,6.25,46,south,bank,5551.83,2,0,0
C003737,3.41,19,south,agent,4147.76,0,0,0
C003738,1.79,63,south,bank,3032.35,5,0,0
C003739,2.07,49,east,agent,5951.06,2,0,0
C003740,8.79,35,north,agent,13306.52,1,0,0
C003741,4.4,73,north,direct,8092.16,1,0,1
C003742,10.68,39,north,agent,4106.84,1,1,0
C003743,2.48,39,west,bank,4910.71,2,1,0
C003744,2.78,55,south,direct,16370.93,1,0,0
C003745,2.76,74,east,agent,4057.65,4,0,0
C003746,1.98,38,south,bank,1957.89,2,1,0
C003747,3.27,47,east,agent,1796.62,2,0,0
C003748,2.21,72,west,agent,4541.27,5,0,0
C003749,0.65,18,east,direct,2030.84,1,0,0
C003750,12.35,55,west,direct,4795.74,3,0,0
C003751,11.1,26,north,agent,2705.56,0,0,0
C003752,4.25,52,north,bank,5588.95,0,0,1
C003753,20.22,48,north,agent,4703.62,1,0,0
C003754,11.04,35,north,broker,3095.72,2,0,0
C003755,7.68,57,east,broker,3833.46,3,0,0
C003756,17.78,62,north,agent,3903.28,1,1,0
C003757,3.35,54,east,agent,6190.13,2,1,0
C003758,11.85,56,south,agent,6301.46,0,0,0
C003759,15.57,29,east,agent,2356.26,0,0,0
C003760,8.63,51,north,bank,6910.69,2,0,0
C003761,7.06,32,east,bank,8020.76,1,0,0
C003762,2.23,43,south,agent,2176.06,2,0,0
C003763,6.12,23,north,agent,3533.45,2,0,0
C003764,0.73,31,east,agent,4388.54,0,0,0
C003765,1.55,59,south,bank,5036.18,3,0,0
C003766,2.6,34,south,bank,3457.35,1,0,0
C003767,7.27,37,east,broker,5058.84,2,0,0
C003768,9.92,52,north,bank,11693.71,1,0,0
C003769,7.17,65,north,direct,5670.62,5,1,0
C003770,5.53,44,south,direct,6821.96,0,1,0
C003771,2.71,62,west,direct,8201.37,2,0,0
C003772,9.87,29,north,broker,4277.1,3,0,0
C003773,3.27,32,south,direct,4962.91,4,0,1
C003774,6.46,54,south,direct,1329.8,0,1,0
C003775,1.04,42,south,agent,1823.97,0,0,0
C003776,5.16,18,west,broker,12409.93,3,0,0
C003777,2.03,30,south,agent,5529.26,1,1,0
C003778,2.89,34,east,broker,4597.83,0,0,0
C003779,7.79,41,north,agent,5467.63,1,0,0
C003780,5.43,44,south,broker,5520.71,2,0,0
C003781,1.04,65,south,agent,9618.06,2,0,0
C003782,16.42,30,north,broker,4729.67,1,1,0
C003783,5.97,40,east,broker,4973.33,1,0,0
C003784,12.26,42,north,agent,3475.8,1,0,0
C003785,16.21,47,east,agent,11365.63,3,0,1
C003786,11.24,44,north,agent,11656.47,2,0,0
C003787,2.22,65,west,bank,13660.21,1,0,0
C003788,9.11,56,east,agent,10840.48,0,0,0
C003789,2.18,34,east,agent,4839.54,2,0,0
C003790,6.38,25,north,agent,3643.82,3,0,0
C003791,6.91,56,north,agent,2140.25,1,1,0
C003792,5.08,49,east,broker,4307.62,3,0,0
C003793,14.49,49,west,agent,3640.58,1,1,0
C003794,2.01,39,east,bank,4895.94,3,0,0
C003795,3.05,69,west,agent,3825.15,4,0,0
C003796,1.55,56,south,agent,5140.6,2,0,0
C003797,11.73,40,north,agent,9983.26,2,0,0
C003798,0.66,58,east,agent,5219.95,2,0,0
C003799,10.0,32,south,broker,4669.42,0,0,0
C003800,3.32,45,east,broker,2143.58,2,0,0
C003801,0.75,47,east,agent,2807.93,4,0,0
C003802,1.41,52,east,bank,6996.57,1,1,0
C003803,9.99,48,south,bank,1770.08,4,1,0
C003804,12.83,18,west,bank,4358.27,4,0,0
C003805,3.49,33,east,broker,4570.92,2,0,0
C003806,1.01,66,west,bank,2759.16,1,0,0
C003807,8.96,40,south,agent,2114.52,2,0,0
C003808,4.24,31,south,agent,6793.21,2,0,0
C003809,4.72,37,north,bank,6321.02,2,1,0
C003810,3.79,29,north,agent,2931.05,0,0,0
C003811,4.36,18,west,direct,3773.93,0,0,0
C003812,9.68,38,south,bank,2621.28,3,1,0
C003813,16.09,48,south,bank,2902.74,0,0,0
C003814,4.84,68,north,direct,2687.26,1,1,0
C003815,3.97,53,west,direct,2493.49,4,0,1
C003816,0.95,34,west,direct,5242.83,0,0,0
C003817,1.93,20,east,agent,1271.43,0,1,0
C003818,10.96,54,east,agent,2089.04,4,0,0
C003819,8.37,18,south,agent,4869.76,3,0,0
C003820,4.78,51,south,bank,5600.13,0,0,0
C003821,4.96,29,west,direct,6506.07,4,0,1
C003822,5.09,29,east,agent,2635.72,2,0,0
C003823,7.92,33,west,agent,2301.8,5,1,0
C003824,1.24,57,south,broker,3158.23,2,0,0
C003825,15.58,39,north,bank,2403.86,3,0,0
C003826,3.61,39,south,bank,1414.92,1,0,0
C003827,11.55,41,south,bank,3266.7,1,0,0
C003828,4.54,25,north,bank,3876.84,1,0,0
C003829,5.78,31,west,direct,8657.51,2,0,0
C003830,1.66,22,east,agent,3720.98,3,0,0
C003831,1.64,45,south,direct,6252.9,3,0,0
C003832,3.84,60,south,agent,2845.29,1,0,0
C003833,4.17,47,south,direct,2577.94,0,0,1
C003834,8.53,52,north,direct,4172.96,2,0,0
C003835,7.17,63,east,agent,5377.63,1,0,0
C003836,4.55,33,north,bank,3238.35,2,0,0
C003837,7.25,30,east,agent,907.4,3,0,0
C003838,0.41,45,east,bank,4738.11,3,0,0
C003839,0.5,52,south,direct,6877.87,1,0,0
C003840,5.71,47,north,agent,885.67,1,0,0
C003841,8.49,51,north,broker,3549.33,1,1,0
C003842,1.92,23,west,agent,2733.53,2,1,1
C003843,4.77,57,west,direct,4995.64,1,0,0
C003844,0.82,52,east,agent,2883.28,2,0,0
C003845,5.37,46,south,bank,11170.06,4,0,0
C003846,5.91,43,east,broker,2891.05,3,0,0
C003847,3.86,30,north,agent,1774.62,2,0,0
C003848,5.51,33,south,agent,3615.3,2,0,1
C003849,3.57,36,north,bank,1886.94,2,0,0
C003850,7.71,64,north,bank,3101.31,3,0,0
C003851,3.73,33,north,bank,5816.52,1,0,1
C003852,14.15,21,north,direct,5893.15,2,0,0
C003853,2.24,32,west,agent,5639.11,3,0,0
C003854,7.09,35,south,agent,2359.97,2,0,0
C003855,5.27,18,west,agent,6251.4,2,0,0
C003856,11.95,54,east,agent,3621.94,3,0,0
C003857,5.0,39,south,bank,1161.08,2,0,1
C003858,7.91,40,south,direct,2242.95,2,0,0
C003859,3.98,74,north,broker,2131.51,4,0,0
C003860,7.29,35,south,direct,6286.71,1,0,0
C003861,0.82,27,east,bank,5570.22,2,0,0
C003862,16.55,62,east,agent,4244.78,1,1,0
C003863,7.03,40,west,direct,2584.25,1,1,0
C003864,4.74,45,south,broker,2702.38,1,1,0
C003865,5.0,24,east,direct,1213.92,0,0,0
C003866,10.26,31,south,bank,7670.88,2,0,0
C003867,4.87,30,north,broker,4127.15,3,0,0
C003868,8.51,46,south,agent,2825.4,2,1,0
C003869,4.63,33,north,bank,3326.36,4,0,0
C003870,5.19,40,west,broker,3881.23,4,1,0
C003871,5.3,69,west,agent,1780.66,3,0,1
C003872,14.91,19,east,agent,10009.97,4,0,0
C003873,8.18,45,west,broker,1992.45,4,0,0
C003874,8.03,33,north,bank,4515.89,3,0,0
C003875,4.6,23,east,broker,5026.71,3,0,0
C003876,6.08,48,north,broker,1796.33,2,0,0
C003877,5.99,53,south,direct,2335.91,3,0,0
C003878,15.64,43,north,agent,5892.59,2,0,0
C003879,3.41,38,south,agent,4024.3,2,1,0
C003880,0.72,37,south,bank,3889.52,2,0,1
C003881,2.8,38,west,agent,9669.32,1,0,0
C003882,12.48,36,east,agent,11061.65,3,0,0
C003883,0.79,34,east,bank,3119.39,3,0,0
C003884,2.04,39,east,direct,1779.61,3,0,0
C003885,5.82,62,south,broker,1479.91,1,0,0
C003886,10.68,41,east,agent,5328.51,2,0,0
C003887,6.31,42,north,agent,3655.24,2,0,0
C003888,4.75,59,north,bank,8725.17,3,0,0
C003889,9.02,48,north,bank,1893.45,4,0,1
C003890,3.89,61,east,agent,21206.91,1,0,1
C003891,6.95,36,north,agent,2732.05,2,0,0
C003892,5.78,28,north,direct,4934.97,0,0,0
C003893,5.74,51,north,bank,1648.86,1,0,0
C003894,0.45,37,west,agent,2165.31,2,1,0
C003895,5.58,51,north,bank,2381.15,1,0,0
C003896,3.08,44,south,broker,10146.04,6,0,0
C003897,14.84,29,west,direct,4047.58,4,0,0
C003898,8.79,39,west,agent,2326.6,2,1,0
C003899,5.77,39,south,bank,3389.35,2,0,0
C003900,8.35,69,east,bank,1170.13,1,0,0
C003901,6.72,53,west,broker,1898.77,1,0,0
C003902,6.85,57,north,broker,1105.05,0,0,0
C003903,2.49,34,west,bank,3032.9,0,0,0
C003904,2.87,18,east,bank,2181.57,2,0,0
C003905,2.89,47,west,direct,1640.81,1,0,0
C003906,5.48,54,north,bank,2288.31,4,0,0
C003907,5.51,61,west,agent,1414.56,3,0,0
C003908,12.7,43,north,agent,8607.07,1,0,0
C003909,7.44,36,east,broker,3531.89,0,0,0
C003910,6.37,67,west,agent,5965.09,3,0,0
C003911,4.24,53,east,bank,1655.47,0,0,0
C003912,5.19,56,east,broker,3780.81,1,0,1
C003913,4.21,46,west,broker,7451.1,2,0,0
C003914,3.71,45,south,bank,3341.24,2,0,0
C003915,3.72,24,north,agent,3127.92,4,0,0
C003916,1.76,56,west,direct,4821.69,2,0,1
C003917,2.19,46,east,agent,6572.54,3,0,0
C003918,2.78,47,south,bank,4062.25,3,0,0
C003919,6.44,66,north,bank,1227.51,1,0,0
C003920,0.6,49,east,direct,6893.24,2,0,0
C003921,7.71,42,north,agent,3145.06,3,0,0
C003922,6.19,50,east,direct,5137.06,1,0,0
C003923,1.11,45,south,bank,1689.68,4,0,1
C003924,7.3,56,north,direct,2147.77,0,0,1
C003925,4.21,41,east,broker,4725.31,0,0,0
C003926,0.78,31,east,bank,1002.73,1,0,0
C003927,1.42,30,south,bank,5247.32,3,0,0
C003928,3.98,27,south,agent,3132.23,0,1,0
C003929,6.21,38,north,agent,5706.07,1,0,0
C003930,4.95,41,east,agent,2215.48,2,0,0
C003931,7.26,18,south,agent,3981.22,3,0,0
C003932,17.31,51,north,broker,5012.09,3,1,0
C003933,2.35,33,south,agent,4118.1,2,0,0
C003934,6.91,27,south,bank,2770.43,0,0,1
C003935,2.56,58,south,agent,3839.44,3,0,0
C003936,7.55,47,west,bank,1605.07,3,0,0
C003937,5.16,37,north,agent,4272.99,2,0,0
C003938,7.15,36,east,agent,1533.84,1,0,0
C003939,0.3,48,east,bank,4852.35,5,0,0
C003940,4.32,36,east,bank,5971.41,2,1,0
C003941,3.52,52,east,bank,2882.71,7,0,0
C003942,4.05,61,east,broker,4034.15,3,0,0
C003943,11.96,58,north,bank,3788.03,2,0,0
C003944,8.44,37,east,direct,4239.02,0,0,0
C003945,2.67,31,south,direct,3572.59,4,0,0
C003946,3.25,43,north,agent,7495.93,0,0,0
C003947,2.54,46,east,agent,2982.66,2,0,0
C003948,5.65,49,north,bank,4158.8,2,0,0
C003949,5.59,38,north,direct,1112.5,2,1,0
C003950,15.48,43,north,bank,1985.47,2,0,0
C003951,5.48,64,north,bank,1577.29,1,0,0
C003952,4.5,35,east,direct,3367.97,1,0,0
C003953,1.95,43,east,agent,1683.5,4,0,0
C003954,8.86,43,south,agent,4472.22,2,0,0
C003955,8.16,34,south,agent,2024.85,2,0,0
C003956,23.7,42,north,agent,2268.72,2,0,0
C003957,3.27,31,east,direct,4585.51,3,0,0
C003958,8.37,56,north,bank,1592.41,3,0,0
C003959,7.43,49,east,direct,851.27,3,0,0
C003960,3.92,46,west,bank,6626.45,6,0,0
C003961,12.28,49,east,agent,2513.56,3,1,1
C003962,6.8,34,east,agent,4104.01,2,0,0
C003963,12.33,58,east,direct,1905.84,2,0,0
C003964,5.3,63,south,agent,1453.16,2,0,0
C003965,5.84,57,east,agent,10640.89,2,0,0
C003966,9.83,43,west,direct,4970.67,2,0,0
C003967,0.49,49,west,direct,1353.71,3,0,0
C003968,10.09,36,south,agent,3942.72,3,0,0
C003969,7.66,46,east,bank,7145.25,2,1,1
C003970,3.78,27,west,agent,2804.19,7,0,0
C003971,0.74,46,west,broker,3685.5,4,0,1
C003972,11.64,37,east,direct,22419.22,2,0,0
C003973,6.46,33,north,agent,2706.32,2,0,0
C003974,6.28,57,east,bank,6685.6,1,1,0
C003975,1.54,47,south,bank,4633.68,3,0,0
C003976,11.54,73,east,bank,2783.56,1,1,0
C003977,1.72,27,east,agent,6551.28,1,0,0
C003978,8.74,54,north,broker,8194.18,6,0,0
C003979,8.0,32,south,bank,4140.09,2,1,0
C003980,1.23,35,west,agent,2618.95,0,0,0
C003981,0.92,50,south,broker,6903.05,0,0,0
C003982,8.78,32,south,direct,989.22,3,0,0
C003983,19.29,63,west,bank,3705.71,2,1,0
C003984,3.07,54,west,agent,2347.44,1,0,0
C003985,4.36,50,south,bank,2543.78,1,1,0
C003986,0.78,39,east,agent,20024.46,0,0,1
C003987,3.06,44,south,direct,782.61,1,0,0
C003988,7.48,47,north,bank,3657.22,1,0,0
C003989,8.86,34,north,bank,2966.16,3,0,0
C003990,2.09,46,east,agent,1973.17,1,1,0
C003991,7.32,46,west,direct,8495.32,2,0,0
C003992,0.4,20,east,bank,3105.35,3,0,0
C003993,6.01,18,north,bank,3698.65,1,0,0
C003994,10.59,24,north,bank,3292.71,3,0,0
C003995,16.79,81,west,bank,6904.31,5,1,0
C003996,3.7,44,south,direct,2663.29,1,0,0
C003997,6.7,52,north,broker,5227.68,4,0,0
C003998,2.87,57,east,agent,2922.73,2,1,0
C003999,0.95,34,west,agent,3831.86,3,0,1
C004000,4.66,38,north,agent,1124.66,3,1,0
C004001,1.06,52,east,broker,4275.18,1,1,0
C004002,3.03,35,south,agent,2018.85,2,1,0
C004003,0.6,30,west,agent,2824.24,2,0,0
C004004,6.79,38,east,agent,2010.98,2,1,0
C004005,2.16,29,west,direct,3535.21,3,0,0
C004006,2.68,18,west,bank,3928.66,3,0,0
C004007,1.78,20,east,agent,9358.42,2,0,0
C004008,2.32,36,east,bank,1861.23,0,0,0
C004009,4.0,41,west,broker,4878.0,2,0,1
C004010,5.4,42,east,bank,2176.21,1,0,0
C004011,8.27,55,south,bank,3410.85,1,0,0
C004012,6.44,40,east,agent,1115.66,1,1,0
C004013,7.24,50,east,direct,5067.43,2,0,0
C004014,1.34,49,east,bank,3808.76,3,0,0
C004015,5.97,39,south,broker,3656.8,3,0,0
C004016,2.07,34,east,bank,3084.23,0,0,0
C004017,14.56,62,east,direct,7012.97,1,0,0
C004018,6.75,35,south,direct,6986.38,2,0,1
C004019,5.15,32,north,direct,5427.95,1,0,0
C004020,5.33,48,east,broker,4262.25,0,0,0
C004021,2.59,36,south,direct,12426.3,1,0,1
C004022,20.62,71,north,broker,2644.03,2,0,0
C004023,5.07,24,east,bank,1622.76,2,0,0
C004024,3.91,50,north,agent,3886.41,2,0,0
C004025,5.04,23,south,agent,3115.52,4,0,0
C004026,4.3,30,north,bank,5694.4,5,0,0
C004027,3.19,18,south,direct,3118.99,2,0,0
C004028,7.06,53,south,broker,1341.69,1,1,0
C004029,5.33,41,east,bank,2831.56,4,0,0
C004030,6.15,26,north,bank,2635.83,0,0,0
C004031,1.91,60,east,direct,3633.9,1,0,0
C004032,15.1,37,north,bank,3114.76,1,0,0
C004033,7.71,41,west,agent,2854.08,3,1,0
C004034,0.78,40,south,agent,6712.67,0,1,0
C004035,3.03,33,east,broker,3035.23,1,0,0
C004036,8.63,63,south,agent,2791.22,3,0,0
C004037,4.1,30,east,bank,6000.73,2,0,1
C004038,5.69,39,west,direct,4192.87,1,0,0
C004039,14.86,55,north,agent,5885.05,1,1,0
C004040,5.11,20,north,direct,2687.89,1,0,1
C004041,3.98,42,south,broker,2748.05,2,0,0
C004042,4.26,49,north,broker,2171.7,2,0,1
C004043,0.63,50,west,agent,1459.72,0,0,0
C004044,15.44,57,north,agent,13294.15,3,1,0
C004045,2.27,66,west,agent,5874.99,0,0,1
C004046,10.22,68,south,broker,2083.39,2,1,0
C004047,5.65,40,west,agent,7201.02,3,0,1
C004048,6.68,46,west,bank,2574.76,1,0,0
C004049,2.9,18,south,agent,8680.8,2,1,0
C004050,4.62,33,south,agent,2739.63,2,0,0
C004051,4.97,27,south,bank,3939.96,1,1,0
C004052,3.23,38,west,broker,3773.57,1,0,0
C004053,3.32,34,east,agent,2731.7,4,0,0
C004054,4.73,53,west,agent,1697.31,2,0,0
C004055,1.34,48,south,agent,5322.92,1,0,0
